workerid,proliferate.condition,condition,item,persona,question,response,scenario,slide_number_in_experiment,catch_trials,personae,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
58,condition1,,training2,,Which of these two phones is the one Tyler is looking at?,f,A recent snowfall could have impacted public transportation. Becky and Tyler are figuring out how to get back home.,6,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,,training3,,Which of these two phones is the one Tyler is looking at?,j,A recent snowfall could have impacted public transportation. Becky and Tyler are figuring out how to get back home.,7,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,screen_true,bikeride,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler want to go for a bike ride in a park out of town.,9,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,mm,apples,ea,Which phone is Alex looking at in the picture?,j,"Alex and Eva want to go apple picking, but they don't know much about what their area offers.",10,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,screen_underinf,event,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking for a venue for an event.,11,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,nnm,auntThanksgiving,ea,Which phone is Alex looking at in the picture?,f,Eva and Alex have been invited to spend Thanksgiving with Alex's aunt.,12,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,screen_true,snow,ea,Which phone is Tyler looking at in the picture?,f,"It's snowing, and Becky and Tyler are figuring out if public transit has been impacted.",13,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,nnm,friendsdinner,ea,Which phone is Alex looking at in the picture?,f,Alex and Eva are going to a friend's place for dinner. Eva needs to first run some errands before going.,14,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,screen_underinf,conference,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking for hotels for a conference out of state.,15,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,nm,camping,ea,Which phone is Alex looking at in the picture?,j,Alex and Eva are out of town. They are trying to figure out a good spot for a camping trip.,16,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,screen_true,cafes,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler just moved to a new city. They have a list of cafes they want to try.,17,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,nnm,weddingcost,ea,Which phone is Alex looking at in the picture?,f,Eva and Alex have been invited to a wedding.,18,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,screen_underinf,bars,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are visiting a new town. There are some bars nearby.,19,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,mm,weddingdistance,ea,Which phone is Alex looking at in the picture?,j,Eva and Alex have been invited to a wedding. They're figuring out the logistics.,20,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,screen_true,airbnb,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler are looking for AirBnB apartments.,21,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,nm,reuniondistance,ea,Which phone is Alex looking at in the picture?,j,Eva has been invited to a friend reunion. She's considering driving there.,22,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,screen_false,downstate,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler are visiting a friend downstate and want to avoid paying tolls.,23,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,mm,hotelroom,ea,Which phone is Alex looking at in the picture?,j,Alex and Eva need to book a hotel room for a night. They've considered different options.,24,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,screen_false,grandpa,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler want to take their grandpa fishing.,25,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,m,trip,ea,Which phone is Alex looking at in the picture?,f,Eva and Alex are planning a trip to visit a friend.,26,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,screen_false,apartments,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are apartment hunting. They're visiting three places today.,27,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,nm,walkinthepark,ea,Which phone is Alex looking at in the picture?,j,Eva would like to take a walk at the park before it gets dark. She asks Alex for the time.,28,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,screen_underinf,newapartment,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking for a new apartment. They narrowed down their list to three.,29,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,nm,movies,ea,Which phone is Alex looking at in the picture?,f,Eva and Alex want to go to the movies. Eva's phone is dead and she doesn't want to lose track of time.,30,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,screen_false,lake,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler want to go camping on a lake. They have several options.,31,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,nnm,friendvisit,ea,Which phone is Alex looking at in the picture?,f,Eva and Alex want to go visit a friend and need to figure out how far she lives from where they are.,32,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,screen_true,beach,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler are on a vacation trip and want to go to the beach.,33,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,m,backcountry,ea,Which phone is Alex looking at in the picture?,f,Eva and Alex are planning a trip to visit a friend who lives in the backcountry.,34,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,screen_true,backpacking,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler want to go on a 3 day backpacking trip.,35,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,mm,reunioncost,ea,Which phone is Alex looking at in the picture?,j,Eva and Alex have been invited to a friend reunion. They're considering driving there.,36,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,screen_underinf,arearestaurants,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler have been recommended some restaurants in the area.,37,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,m,friendshouse,ea,Which phone is Alex looking at in the picture?,f,"Eva and Alex want to drop by a friend's house. Her phone is dead, so she asks for the time.",38,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,screen_true,weekendhotel,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler are considering some hotels for a weekend out of town.,39,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,nm,couch,ea,Which phone is Alex looking at in the picture?,j,"Eva and Alex would like to buy a new couch. She has a specific type in mind, so she asks Alex to look up the price.",40,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,screen_false,tickets,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking for tickets for a game.,41,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,m,food,ea,Which phone is Alex looking at in the picture?,f,Alex and Eva need to order food for an event. The manager just sent their quote.,42,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,screen_true,business,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler want to book a hotel for a business trip.,43,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,mm,picnic,ea,Which phone is Alex looking at in the picture?,j,"Eva and Alex are going to have a picnic, but Eva needs to stop at home first.",44,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,screen_true,threerestaurants,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler have been recommended three restaurants.,45,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,m,sunny,ea,Which phone is Alex looking at in the picture?,f,"It's sunny outside, and Eva would like to go for a walk. She asks Alex for the time.",46,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,screen_underinf,van,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking for a venue for an event.,47,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
58,condition1,nm,beforedark,ea,Which phone is Alex looking at in the picture?,j,"Eva would like to get home before it's dark. Her phone is dead, so she asks Alex for the time.",48,[],ea,50,Yes,One of the more interesting studies I've done on Prolific. Realy enjoyed the drawings ,3,2,1,Female,English,Chrome,Windows,768,1366,14.12228333,
